EXISTING_PLACE,EXISTING_ID,GLOB_ID,PREF_LABEL,PREF_LABEL_SOURCE,PREF_LABEL_SOURCE_PAGE,PREF_LABEL_REMARKS,PREF_LABEL_REMARKS_SOURCE,PREF_LABEL_REMARKS_SOURCE_PAGE,LATITUDE,LONGITUDE,COORD_CERTAINTY,COORD_SOURCE,COORD_SOURCE_PAGE,COORD_REMARKS,COORD_REMARKS_SOURCE,COORD_REMARKS_SOURCE_PAGE,CCODES,WHG_ID,GEONAMES_ID,TGN_ID,WIKIDATA_ID,AMH_ID,EXTERNAL_IDS,OVERALL_REMARKS,OVERALL_SOURCE,OVERALL_SOURCE_PAGE,,CHECKED?,TEST_LAT,TEST_LONG,TEST_GN,TEST_WHG,EXTERNAL_ID,TEST_AMH,
,,NR_233,"Our Lady of Health, Saude (Church)","P. M Jussay, The Jews of Kerala (University of Calicut:2005) https://www.google.nl/books/edition/The_Jews_of_Kerala/a7ZtAAAAMAAJ?hl=en&gbpv=1&bsq=our+lady+of+health+saude+Cochin+church&dq=our+lady+of+health+saude+Cochin+church&printsec=frontcover",58,,,,9.927778,76.255278,uncertain,Wikidata,https://www.wikidata.org/wiki/Q6935723,"[INFERENCE] The creators of this dataset have not found the exact coordinates of this church on GeoNames, Wikidata or Getty. Based on Google Maps, the church is located in present-day Mundamveli neighbourhood, so the coordinates of Mundamveli have been selected here as an inference.",,,India,,,,https://www.wikidata.org/wiki/Q6935723,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_70_HUM_1,Elamkunnapuzha Subramanya Swamy (Temple),Wikidata,https://www.wikidata.org/wiki/Q123458997,,,,10.030861,76.228694,certain,Wikidata,https://www.wikidata.org/wiki/Q123458997,,,,India,,,,https://www.wikidata.org/wiki/Q123458997,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_234,Angamali,GeoNames (GN),https://www.geonames.org/1278602/angamali.html,,,,10.19055,76.38789,certain,GeoNames (GN),https://www.geonames.org/1278602/angamali.html,,,,India,,https://www.geonames.org/1278602/angamali.html,,,,,"The entry on Angamali in the Mallabars Woordenboek (1744) reads, ""Angamalla een plaats en basaar landwaards in het gebied van Mangattij gelegen, alwaar voor desen de St. Thomees Christenen een groot kerk hebben gehad, die haar door den Roomse ontfutselt is, en nu staat onder den Jesuitse aartsbisschop van Poetencherra en daarom vortssij ook den tijtel van aartsbisshop van Angamalla en Cranganoor."" [Necessary Reunions TRANSLATION] Angamalla is a place and bazaar located inland in the Mangattij region, where the St. Thomas Christians once had a large church, which was taken from them by the Roman Catholic Church and is now under the Jesuit archbishop of Poetencherra, who therefore also holds the title of archbishop of Angamalla and Cranganoor.”",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0375,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Tanniyurnagaram (kingdom) (),GLOB2_1628_HUM_2,GLOB2_1628_HUM_2,Tanniyurnagaram (kingdom),GeoNames (GN),https://www.geonames.org/1254952/tanniyurnagaram.html,,,,10.98317,75.869,uncertain,GeoNames (GN),https://www.geonames.org/1254952/tanniyurnagaram.html,,,,India,,https://www.geonames.org/1254952/tanniyurnagaram.html,,,,,"The entry on Tanur in the Mallabars Woordenboek reads, ""Bettette alias Tannoor een rijkje geleegen in de landen van den Sammorijn tussen Calicoet en Pananij 3 mijln van de eerste, en 5 dos van de laatste plaats, is vermaart wegens de adoptie die de Portugeesen gedaan hebben van Godorma Prince van Bettette in het Cochinse Rijk ten tijde van onse komste te desen cust. Het is een hoogen bergagtig land, de inwoonders hebben een sterke vaart of Jaffana en Goa..."" [Necessary Reunions Translation] Bettette, also known as Tannoor, a small kingdom located in the lands of Sammorijn between Calicoet and Pananij, 3 miles from the former and 5 miles from the latter, is famous for the adoption by the Portuguese of Godorma Prince of Bettette in the Cochin kingdom at the time of our [reference to the VOC] arrival in this region. It is a high mountainous country, the inhabitants have a strong trade with Jaffana and Goa... ",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0386,,FALSE,,,,,,,checked
,,NR_235,Tiruvalla,GeoNames (GN),https://www.geonames.org/1254335/tiruvalla.html,,,,9.3816,76.57489,certain,GeoNames (GN),https://www.geonames.org/1254335/tiruvalla.html,,,,India,,https://www.geonames.org/1254335/tiruvalla.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_236,Vizhinjam,GeoNames (GN),https://www.geonames.org/7303895/vizhinjam.html,,,,8.38284,76.98893,certain,GeoNames (GN),https://www.geonames.org/7303895/vizhinjam.html,,,,India,,https://www.geonames.org/7303895/vizhinjam.html,,,,,"The entry on Vizhinjam in the Mallabars Woordenboek (1744) reads, ""Brinsjan een plaats in het Trevancoorse 5. mijlen bezuijden Ansjenga alwaar een kleijne baij is voor de inlandse vaartuigen, en van 'S Comps pagter tot Coijlan toe gevordert word. De Engelsen hebben aldaar een huijs met ola gedekt, dat zij een logie noemen, alwaar een Toepas residert, doe haere belangens waarneemt, sij laten aldaar een Engelse vlagge waijen van een areeksboom, en soeken haar regt daarmede te bewijsen."" [Necessary Reunions Translation] Brinsjan is a place in the Trevancore [kingdom/region], five miles south of Ansjenga, where there is a small bay for inland vessels, and which extends from 'S Comps pagter to Coijlan. The English have a house there with an ola roof, which they call a lodge, where a Toepas resides, looking after their interests. They fly an English flag from an areek tree there, seeking to prove their rights thereby.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0388,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_237,St. Paulo Madre de Deos,"NL-HaNA_4.VEL_229 De Ware Afbeelding van de Lage Landen Der Kust Malabaar Enz., Beginnende Boven de Fortresse Crangapoor En Strekt Tot Verby de Fortresse Coylang Enz.",,,,,9.7498,76.47305,uncertain,GeoNames (GN),https://www.geonames.org/11500681/ayamkudi.html,"[INFERENCE] Based on the early modern map, this place was located somewhere to the east of 'Pagood Ajancoly' (Temple Ayamkudi), so the coordinates of Ayamkudi are used here as an inference.","NL-HaNA_4.VEL_229 De Ware Afbeelding van de Lage Landen Der Kust Malabaar Enz., Beginnende Boven de Fortresse Crangapoor En Strekt Tot Verby de Fortresse Coylang Enz.",,India,,https://www.geonames.org/11500681/ayamkudi.html,,,,,"[DISAMBIGUATION] There is a church in Kerala named Madre de Deus Church (Wikidata ID Q16137711), but it is located in Vettukad, which does not match the location of 'St. Paulo Madre de Deos' on Map 229. Based on the map, the church 'St. Paulo Madre de Deos' seems to fall into present-day Ernakulam District or Kottayam District.","NL-HaNA_4.VEL_229 De Ware Afbeelding van de Lage Landen Der Kust Malabaar Enz., Beginnende Boven de Fortresse Crangapoor En Strekt Tot Verby de Fortresse Coylang Enz.",,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_238,"St. Mary's Syro Malabar Church, Koratty",Wikidata,https://www.wikidata.org/wiki/Q6431444,,,,10.265226,76.346026,uncertain,Wikidata,https://www.wikidata.org/wiki/Q6431444,,,,India,,,,https://www.wikidata.org/wiki/Q6431444,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_239,Malayattoor,Wikidata,https://www.wikidata.org/wiki/Q6741656,,,,10.2,76.5333,certain,Wikidata,https://www.wikidata.org/wiki/Q6741656,,,,India,,,,https://www.wikidata.org/wiki/Q6741656,,,"The entry on Malayattoor in the Mallabars Woordenboek (1744) reads, ""Een land in het geborgte toebehorende Parra Allidam, alwaar 2. vermaarde Christen kerken zijn, en die Iaarlijx door een onnoemlijk getal Christenen bezogt worden, die sekere beloften gedaan hebben; [Necessary Reunion Translation] A land belonging to Parra Allidam, where 2. renowned Christian churches are located, and which are visited annually by an innumerable number of Christians who have made firm vows.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0412,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_26_HUM_2,Kayamkulam (kingdom),GeoNames (GN),"https://geonames.org/1267360",,,,9.17167,76.500535,uncertain,Atlas of Mutual Heritage (AMH),amh_595p,,,,India,,"https://geonames.org/1267360",,,amh_595p,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_240,Edakochi,Wikidata,https://www.wikidata.org/wiki/Q101429041,,,,9.906944,76.293955,certain,Wikidata,https://www.wikidata.org/wiki/Q101429041,,,,India,,,,https://www.wikidata.org/wiki/Q101429041,,,"The entry on Edakochi (Castella) in the Mallabars Woordenboek (1744) reads, "" Castella een plaats 2 mijlen van Cochim aan derevier, alwaar een oud vervallen fort staat, daar de EComp: voor desen besetting heeft gehouden, dog door den heer Commissaris- Swaardecroon is ingetrocken zijnde de redoet genoegsaam vervallen."" [Necessary Reunions Translation]  Castella a place 2 miles from Cochim on the river, where a dilapidated fort stands, where the honourable Company previously had a garrison which was withdrawn by Commissioner Swaardecroon; the redoubt is almost in ruins.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0394,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Chetwayi (Chettoa|Chettua|Chettuvay|Chettuwa|Chetua|Chetwai|Chittua|Citua|Katua|Kettoa|Chetway|Chettuo),GLOB_710,GLOB_710,Chetwayi,GeoNames (GN),https://geonames.org/1274468,,,,10.580803,76.018939,certain,Atlas of Mutual Heritage (AMH),amh_597p,,,,India,,https://geonames.org/1274468,,,amh_597p,,"The entry on Chetwayi in the Mallabars Woordenboek (1744) reads, ""een plaats 8 mijlen benoorden Cranganoor en 6 mijlen besuijden Pananij, in het land van Paijencherij nairo; alwaar de EComp: een sterke fortresse heeft aanstrand aande mond van een revier, die haren oorsprong heeft uijt het gebergte van Tritsjoer, somtijds van hoop verandert en dan eens bezuijden, dan eens benoorden defortresse doorbreekt, dese plaats is berugt geworden door het verradelijk toeleg van den sammorijn in anno 1714. die gebelgt zijnde, dat de hollandse Comp: een vesting wilde bouwen soo naa by en genoegsaam in't midden van zijne landen, Deselve overrompelt en geslegt heeft, het welk gelegentheijt gegeven tot een swaren oorlog die in anno 1717. geEijndigt is, met het verlies van alle zijne landen aan dese kant de revier Drie bekeroms die tussen de EEcomp: inden koning van Cochim verwelt zijn. [Necessary Reunions Translation] Chettua a place 8 miles north of Cranganoor and 6 miles south of Pananij, in the land of Paijencherij nairo; where the honourable Company has built a strong fortress at the mouth of a river, which has its source in the mountains of Tritsjoer, sometimes changes course and then breaks through south of the fortress, sometimes north of it. This place became notorious due to the treacherous plot of the sammorijn in the year 1714, who, being aware that the Dutch Company wanted to build a fortress so close to and sufficiently in the middle of his lands, he surprised and destroyed it, which led to a serious war that ended in 1717, with the loss of all his lands on this side of the river Drie bekeroms, which are divided between the honourable Company and the king of Cochim. [DISAMBIGUATION] Not to be confused with Chowghat/Chavakkad (GeoNames ID 12681977). According to a 19th-century gazetteer, this place (Chattwye/Chetwa/Chitwa) was located about three miles from Chowkaad/Chaugat.","Een Mallabars Woordenboek, ""Thornton, A Gazetteer of the Territories under the Government of the East India Company""","https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0398|212, 197",,FALSE,10.580803,76.018939,https://geonames.org/1274468,,,amh_597p,checked
Colachel (Colleetche|Colletje|Kolach|Kolachol|Colleetsje),GLOB_273,GLOB_273,Colachel,GeoNames (GN),https://geonames.org/1266322,,,,8.17938,77.25818,certain,GeoNames (GN),https://geonames.org/1266322,,,,India,,https://geonames.org/1266322,,,,,"The entry on Colletje in the Mallabars Woordenboek (1744) reads, ""Een weefrijke plaats legt 3 mijlen van Tengapatnam en 3: van Cariapatnam de E: Comp: heeft hier in anno 1741. een Pagger gebouwt in't gesigt vanden vijande, die ons verscheijdene malen geattaqueert, dog telkens met groot verlies terug geslagen is, Deselve is in het selve Jaar na een beleg van 4. maanden wederom in 's vijands handen vervallen, door dien een schielijke brand het guar- nisoen naadsaakte om zig over te gaan en door denselven geraseert geworden."" [Necessary Reunions Translation] A place rich in weaving lies 3 miles from Tengapatnam and 3 from Cariapatnam. The honourable Company built a stockade here in 1741 in full view of the enemy, who attacked us several times but was repelled each time with heavy losses. In the same year, after a siege of four months, it fell back into enemy hands when a sudden fire forced the garrison to surrender and it was razed to the ground. ",,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0404,,FALSE,8.17938,77.25818,https://geonames.org/1266322,,,,checked
Enamākkal (Enamakkal|Inemaka|Inemake|Innemaka),GLOB_326,GLOB_326,Enamākkal,GeoNames (GN),https://geonames.org/11462979,,,,10.51149,76.09365,certain,GeoNames (GN),https://geonames.org/11462979,,,,India,,https://geonames.org/11462979,,,,,"The entry on Enamakkal in the Mallabars Woordenboek (1744) reads, ""een stuk land in de voorigen oorlog den Sammorijn afgenomen, en door den Edelen agtb: heer Backer aan den koning van Cochim overgegeven, het selve legt tussen de landen van Aijroer en Paijencherij, Nairo aande overzijde van de revier en heeft een Pagger genaamt Victoria door de Nederlanders gebouwt, dog van den Commandeur Hertenberg verlaten, en sedert door de Cochinese naijros bewaart."" [Necessary Reunions Translation] Inemaka A piece of land taken from the Sammorijn during the previous war and handed over to the King of Cochim by the Honourable Mr Backer. It lies between the lands of Aijroer and Paijencherij, Nairo on the other side of the river, and has a stockade called Victoria built by the Dutch, but abandoned by Commander Hertenberg, and since then guarded by the Cochinese naijros.""",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0410,,FALSE,10.51149,76.09365,https://geonames.org/11462979,,,,checked
Malabar Coast (cust van Malabar|Custe Malabar|custe van Malabar|kust van Malabar|Malabaar|Malabar|Mallabaar),GLOB_405,GLOB_405,Malabar Coast,GeoNames (GN),https://geonames.org/1264188,,,,10.208811,76.155349,certain,ESTA Database Locations,ESTA_223,,,,India,,"https://geonames.org/1264188",,,,ESTA_223,"The entry on Malabar in the Mallabars Woordenboek (1644) reads, ""Malabaar begint vande Caab Commorijn en eijndigt aande uijt hoek van montedelij, alwaar de revier Niliseram de scheijding maakt, hetselve is verdeelt in verscheijdene rijken en Landen door Cheramperoemaal, die deselve aan zijne Erfgenamen en vrienden heeft gegeven, de 4. hoofd koning rijken zijn Cochim, Sammorijn, Colastrij en Trevancoor, vervolgens nog Eenige mindere koning rijken als Repolim, Porca, Teckencoer, Coilan, Calicoilan, Benkencoer, Arangolla, Bettette; daar sijn Egter buijten dier nog veele andere koningen, als Cranganoor, arroer, mangattij, Paroe etc=a."" [Necessary Reunions Translation] Malabar begins at Caab Commorijn and ends at the corner of Montedelij, where the Niliseram River forms the boundary. It is divided into various kingdoms and lands by Cheramperoemaal, who gave them to his heirs and friends. The four main kingdoms are Cochim, Sammorijn, Colastrij and Trevancoor, followed by several smaller kingdoms such as Repolim, Porca, Teckencoer, Coilan, Calicoilan, Benkencoer, Arangolla, Bettette; however, there are many other kings besides these, such as Cranganoor, Arroer, Mangattij, Paroe, etc. ",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0412,,FALSE,10.208811,76.155349,https://geonames.org/1264188,,,,checked
Mangalore (Mangalor|Mangalur),GLOB2_1528,GLOB2_1528,Mangaluru,GeoNames (GN),https://geonames.org/1263780,,,,12.84883,74.83865,certain,Atlas of Mutual Heritage (AMH),amh_716p,,,,India,,https://geonames.org/1263780,,,amh_716p,,"The entry on Mangaloor in the Mallabars Woordenboek (1744) reads, ""Mangaloor een haven in het Rijk van Canara, 18 mijlen beszluijden Barssaloor, alwaar Jaarlijx een groote quantiteijde rijst door allerhande naties word afgescheept, de portugeesen hebben hier een oud fortje en genieten eenige privilegien."" [Necessary Reunions Translation] Mangaloor a port in the Kingdom of Canara, 18 miles from Barssaloor, where every year a large quantity of rice is shipped by all kinds of nations, the Portuguese have an old fort here and enjoy certain privileges.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0413,,FALSE,12.84883,74.83865,https://geonames.org/1263780,,,amh_716p,checked
Ezhimala (Cabo de Monte Daly|Erhimala),GLOB_340,GLOB_340,Ezhimala,"Mailaparambil, Lords of the Sea",9,,,,12.02683,75.20432,certain,GeoNames (GN),https://geonames.org/1273290,,,,India,,https://geonames.org/1273290,,,,,"The entry on Monte Delij in the Mallabars Woordenboek (1744) reads, ""Monte Delij een Caab 9 mijlen van Cannanoor, in het Rijk van Colastrij."" [Necessary Reunion translation] Monte Delij a cape 9 miles from Cannanoor, in the Kingdom of Colastrij.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0417,,FALSE,12.02683,75.20432,https://geonames.org/1273290,,,,checked
Pirakkad (Kingdom) (),GLOB_200_HUM_1,GLOB_200_HUM_1,Pirakkad (Kingdom),GeoNames (GN),https://geonames.org/11484893,,,,9.35099,76.36792,uncertain,GeoNames (GN),https://geonames.org/11484893,,,,India,,https://geonames.org/11484893,,,amh_603p,,"The entry on the Pirakkad kingdom in the Mallabars Woordenboek (1744) reads, ""Een rijkje gelegen tussen de landen van Cochim, Repolim, Calicoijlan, en de Martha zijnde een van de vier rijks stenden van Cochin, de koning is van een hoog Bramines geslagt, en Chodircoer, het land word seer wel geregeert, en is uijt dien hoodfe al vrij magtig, hebbende 5000: nairos, de E. Comp: heeft hier een steene logie in anno 1737 gebouwt. Het Land leevert weijnig of geen pper:, dog de 400: Candijlen; die hier jaarlijx gecontracteert worden, halen de kooplieden uijt delanden van Teckencour Berkencoer, en uijt Calipore, een Landje gehorende onder Repolim; [Necessary Reunions Translation] A kingdom situated between the lands of Cochin, Repolim, Calicoijlan, and Martha, one of the four kingdoms of Cochin, the king is of a high Brahmin lineage, and Chodircoer, the country is very well governed, and is quite powerful for that reason, having 5000 nairos. The honourable Company built a stone lodge here in 1737. The country produces little or no pepper, but the 400 Candijlen contracted here annually are obtained by merchants from the lands of Teckencour Berkencoer and from Calipore, a small country belonging to Repolim. [DISAMBIGUATION] Not to be confused with another place also named Purakkad but located north of Kozhikode/Calicut (GeoNames ID 10926331).",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0426,,FALSE,,,,,,,checked
Mount Dilli (),GLOB_340_GEO_1,GLOB_340_GEO_1,Mount Dilli,GeoNames (GN),https://geonames.org/1273290,,,,12.02683,75.20432,certain,GeoNames (GN),https://geonames.org/1273290,,,,India,,https://geonames.org/1273290,,,,,"The entry on Monte Delij in the Mallabars Woordenboek (1744) reads, ""Monte Delij een Caab 9 mijlen van Cannanoor, in het Rijk van Colastrij."" [Necessary Reunion translation] Monte Delij a cape 9 miles from Cannanoor, in the Kingdom of Colastrij.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0417,,FALSE,,,,,,,checked
